,Timestamp,Mean,Std,Recipe
1617,1684483924.22787,1.64893877506256,0.010642156366716,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1618,1684483924.28793,1.65844901402791,0.004612896191462,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1619,1684483924.34785,1.64767150084178,0.004267475812988,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1620,1684483924.40787,1.63496518135071,0.002728325966479,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1621,1684483924.46787,1.62484180927277,0.002927145789882,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1622,1684483924.52791,1.61432862281799,0.003214489723987,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1623,1684483924.58792,1.60282051563263,0.002915622348904,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1624,1684483924.64808,1.59259601434072,0.002809934071281,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1625,1684483924.71001,1.58256618181864,0.002524592325555,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1626,1684483924.76801,1.57394373416901,0.002307182036934,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1627,1684483924.82788,1.56582673390706,0.002043130273741,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1628,1684483924.88793,1.55994931856791,0.001188044804853,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1629,1684483924.94787,1.55568114916484,0.000914012258033,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1630,1684483925.00787,1.55240869522095,0.000884612713692,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1631,1684483925.06785,1.55522763729095,0.001106845035741,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1632,1684483925.12789,1.55767607688904,0.001320331513463,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1633,1684483925.18788,1.55942587057749,0.001521307224545,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1634,1684483925.24788,1.56159273783366,0.001364667537525,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1635,1684483925.30789,1.56503295898438,0.000570519045968,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1636,1684483925.3679,1.56556526819865,7.71557255775032E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1637,1684483925.42783,1.56543032328288,1.77994368727898E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1638,1684483925.48831,1.56540338198344,6.631104165714E-06,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1639,1684483925.54795,1.56530984242757,3.28183460404828E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1640,1684483925.60858,1.56525532404582,4.4282288835446E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1641,1684483925.66789,1.56586086750031,0.000443812337282,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1642,1684483925.72789,1.56836207707723,0.000940647891476,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1643,1684483925.78791,1.57284053166707,0.001462036823626,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1644,1684483925.84785,1.57858880360921,0.001770097678551,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1645,1684483925.90788,1.58567563692729,0.001879077648515,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1646,1684483925.96788,1.59266364574432,0.001813559545365,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1647,1684483926.02786,1.59942905108134,0.001674979984516,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1648,1684483926.0879,1.60463698705037,0.001312615078119,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1649,1684483926.14786,1.60733278592428,0.000112260063041,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1650,1684483926.20788,1.6077386935552,0.000223434492906,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1651,1684483926.26791,1.60807140668233,0.000114168122342,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1652,1684483926.32788,1.60734875996908,0.000282256742064,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1653,1684483926.38789,1.60609845320384,0.000374105675357,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1654,1684483926.44788,1.60474634170532,0.000376471580674,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1655,1684483926.50787,1.60345590114594,0.000305776467452,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1656,1684483926.56789,1.60253818829854,0.000206160379761,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1657,1684483926.62788,1.60202093919118,7.23715485320776E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1658,1684483926.68787,1.60177751382192,0.00010077063029,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1659,1684483926.74789,1.6018309990565,7.57976331363144E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1660,1684483926.80789,1.6020040512085,0.000135348591552,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1661,1684483926.86788,1.60235850016276,3.9600736676304E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1662,1684483926.92787,1.60239112377167,1.67388973791008E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1663,1684483926.98782,1.60245382785797,5.58024274284237E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1664,1684483927.04785,1.60280895233154,0.00011632530189,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1665,1684483927.10786,1.60306425889333,0.000128407398463,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1666,1684483927.16789,1.60333637396495,0.000128014027877,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1667,1684483927.22786,1.60360010464986,0.000116943455668,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1668,1684483927.28822,1.60391497612,0.000109899845099,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1669,1684483927.34786,1.60366324583689,0.000180409238107,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1670,1684483927.40785,1.60303207238515,0.000198354952329,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1671,1684483927.46788,1.60204164187113,0.000295452030788,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1672,1684483927.52786,1.60115154584249,0.000203575248781,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1673,1684483927.58831,1.6006027062734,7.97445302999775E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1674,1684483927.64792,1.60046625137329,2.27142970679289E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1675,1684483927.70783,1.6007688442866,0.000137957319204,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1676,1684483927.76788,1.60138010978699,0.00019997366909,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1677,1684483927.82787,1.60216124852498,0.000207484041477,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1678,1684483927.88788,1.60281109809876,0.000150529411181,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1679,1684483927.94786,1.6031410296758,2.4067749042352E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1680,1684483928.00794,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1681,1684483928.06788,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1682,1684483928.12788,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1683,1684483928.18791,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1684,1684483928.24796,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1685,1684483928.30803,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1686,1684483928.36789,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1687,1684483928.42788,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1688,1684483928.48796,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1689,1684483928.54791,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1690,1684483928.60789,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1691,1684483928.66788,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1692,1684483928.72785,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1693,1684483928.78866,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1694,1684483928.84801,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1695,1684483928.90786,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1696,1684483928.96786,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1697,1684483929.02791,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1698,1684483929.08804,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1699,1684483929.14788,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1700,1684483929.20786,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1701,1684483929.26803,1.60316264629364,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1702,1684483929.32787,1.60309652487437,9.35098078961702E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1703,1684483929.38791,1.60037191708883,0.001479677952957,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1704,1684483929.4479,1.59296770890554,0.002660652474017,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1705,1684483929.5126,1.58073163032532,0.003869926318267,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1706,1684483929.56802,1.56539611021678,0.004707415831891,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1707,1684483929.62788,1.54631249109904,0.005489587105864,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1708,1684483929.6879,1.52584274609884,0.005963579509343,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1709,1684483929.74812,1.50287501017253,0.006315948311726,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1710,1684483929.80787,1.47990353902181,0.006439719969125,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1711,1684483929.86798,1.45575646559397,0.006480820905612,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1712,1684483929.92788,1.42107423146566,0.00973363278099,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1713,1684483929.98791,1.38748443126678,0.005762660843916,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1714,1684483930.04786,1.35936943689982,0.010970956091508,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1715,1684483930.10799,1.32588636875153,0.013309597657105,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1716,1684483930.1679,1.2849067846934,0.010594367907779,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1717,1684483930.22788,1.25487534205119,0.012177683803534,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1718,1684483930.28789,1.20561583836873,0.020774969567433,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1719,1684483930.34788,1.16138394673665,0.002088295294494,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1720,1684483930.40786,1.13114229838053,0.001785617155139,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1721,1684483930.46786,1.10583357016246,0.001349884272848,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1722,1684483930.52845,1.07158883412679,0.028956668436924,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1723,1684483930.59858,1.03290557861328,2.91768236938064E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1724,1684483930.64792,1.03362158934275,0.000333753401624,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1725,1684483930.70791,0.994791110356649,0.010242742458221,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1726,1684483930.76791,0.970948497454325,0.007702371787264,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1727,1684483930.8279,0.960032085577647,0.006554573536925,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1728,1684483930.88824,0.952362914880117,0.004668630924526,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1729,1684483930.94819,0.940864861011505,0.001827594402847,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1730,1684483931.00792,0.94332096974055,0.000727913386468,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1731,1684483931.07023,0.948750972747803,9.1880129753749E-06,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1732,1684483931.12792,0.955279111862183,0.004611497440669,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1733,1684483931.18792,0.98419197400411,0.009266168986379,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1734,1684483931.24789,1.00560708840688,0.021042432330471,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1735,1684483931.30787,1.03544000784556,4.84750895042843E-05,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1736,1684483931.36786,1.05649220943451,0.014797674589251,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1737,1684483931.42783,1.09350609779358,0.000202820117562,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1738,1684483931.48785,1.11573851108551,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1739,1684483931.5481,1.10078108310699,0.021152997505436,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1740,1684483931.60787,1.04760197798411,0.016450308344388,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1741,1684483931.66787,0.970969617366791,0.01773918706975,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1742,1684483931.72787,0.958426117897034,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1743,1684483931.78784,0.912317991256714,0.015407033354248,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1744,1684483931.84792,0.890529155731201,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1745,1684483931.90797,0.863160590330759,0.038704996371999,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1746,1684483931.96792,0.808423459529877,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1747,1684483932.02787,0.777584711710612,0.017490211586647,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1748,1684483932.08786,0.746808290481567,0.008544009130128,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1749,1684483932.14785,0.727048317591349,0.005428401696607,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1750,1684483932.20788,0.719760855038961,0.004877626680267,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1751,1684483932.26787,0.706600030263265,0.008856963529271,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1752,1684483932.32786,0.69139442841212,0.003790041303393,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1753,1684483932.38787,0.682326813538869,0.002621730662671,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1754,1684483932.44791,0.673992772897085,0.001595988761512,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1755,1684483932.5079,0.669871310393016,0.001318325323522,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1756,1684483932.56789,0.667415916919708,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1757,1684483932.62784,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1758,1684483932.68785,0.667259335517883,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1759,1684483932.74793,0.664928873380025,0.000833608467747,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1760,1684483932.8079,0.661630153656006,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1761,1684483932.86797,0.661630153656006,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1762,1684483932.92786,0.656807363033295,0.001328215783972,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1763,1684483932.98784,0.651524007320404,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1764,1684483933.04787,0.650166213512421,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1765,1684483933.10785,0.650166213512421,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1766,1684483933.16785,0.648734033107758,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1767,1684483933.22786,0.648725271224976,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1768,1684483933.28787,0.648725271224976,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1769,1684483933.34786,0.648725271224976,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1770,1684483933.40784,0.648729622364044,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1771,1684483933.46788,0.649040381113688,0.000228154939939,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1772,1684483933.52789,0.649839401245117,0.000336837613299,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1773,1684483933.58786,0.65095313390096,0.000619109106726,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1774,1684483933.64787,0.653941869735718,0.001803800822569,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1775,1684483933.70787,0.65700888633728,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1776,1684483933.76788,0.658142864704132,0.00160368758584,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1777,1684483933.8279,0.662315706411997,0.00134695708261,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1778,1684483933.88789,0.664852480093638,0.001120291331319,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1779,1684483933.94788,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1780,1684483934.00785,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1781,1684483934.0679,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1782,1684483934.12783,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1783,1684483934.18789,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1784,1684483934.24787,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1785,1684483934.30784,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1786,1684483934.3679,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1787,1684483934.42787,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1788,1684483934.48785,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1789,1684483934.54785,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1790,1684483934.60787,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1791,1684483934.66787,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1792,1684483934.72793,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1793,1684483934.78791,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1794,1684483934.84786,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1795,1684483934.90789,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1796,1684483934.9679,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1797,1684483935.02784,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1798,1684483935.08785,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1799,1684483935.1479,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1800,1684483935.20787,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1801,1684483935.26791,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1802,1684483935.32786,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1803,1684483935.38787,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1804,1684483935.44786,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1805,1684483935.50792,0.667343199253082,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1806,1684483935.56787,0.667719980080922,0.00041972641537,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1807,1684483935.62784,0.668313562870026,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1808,1684483935.68789,0.671354651451111,0.001662777467452,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1809,1684483935.74786,0.675050377845764,0.001900991455235,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1810,1684483935.8079,0.68191385269165,0.005904436301588,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1811,1684483935.86784,0.692130923271179,0.010176778041441,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1812,1684483935.92788,0.708146989345551,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1813,1684483935.98786,0.734234750270844,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1814,1684483936.04786,0.739478687445323,0.007416047072381,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1815,1684483936.10785,0.761667549610138,0.008273847831174,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1816,1684483936.16784,0.80098158121109,0.009969415546767,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1817,1684483936.22789,0.814347386360168,0.008932687367096,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1818,1684483936.28799,0.851247251033783,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1819,1684483936.34787,0.896748960018158,0.034450580291499,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1820,1684483936.4079,0.934581577777862,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1821,1684483936.46788,0.953776260217031,0.013572690115458,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1822,1684483936.52787,1.00084569056829,0.030146277662244,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1823,1684483936.58828,1.06749522686005,0.021428469307303,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1824,1684483936.64789,1.13102090358734,0,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1825,1684483936.70786,1.14070796966553,0.001957443413199,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1826,1684483936.7679,1.141787926356,0.002449914976902,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1827,1684483936.82784,1.14243769645691,0.001060954586813,SAFETY_AREA_NO_AWARE_rec_0_rep_0
1828,1684483936.88792,1.14655164877574,0.003821055008449,SAFETY_AREA_NO_AWARE_rec_0_rep_0
